funds_account,stat_time_day,total_deposit_amount,total_withdraw_amount,assets_start,assets_end,in,out,rate,pro_in,pro_ot
69824728,2018-10-30,2000.0,16650.0,22462.12,13864.69,24462.12,30514.690000000002,1.2474262247098782,0.0,0.0
69824798,2018-10-31,0.0,8490.0,9630.75,0.0,9630.75,8490.0,0.8815512810528775,0.0,0.0
69824958,2018-10-25,54321.0,31000.0,19986.55,56353.68,74307.55,87353.68,1.1755693735024233,0.0,0.0
69825288,2018-11-19,8700.0,7000.0,9692.2,15315.97,18392.2,22315.97,1.2133388066680442,0.0,0.0
69825688,2018-10-30,0.0,13000.0,24853.22,20360.24,24853.22,33360.240000000005,1.3422904557236448,0.0,0.0
69825698,2019-01-31,15000.0,30175.0,20100.01,11344.9,35100.009999999995,41519.9,1.1829027968937902,0.0,0.0
69825718,2018-11-22,0.0,10000.0,21020.45,24077.71,21020.45,34077.71,1.6211693850512239,0.0,0.0
69825908,2018-10-29,82412.0,20001.0,97458.96,168447.11,179870.96000000002,188448.11,1.0476850181930422,0.0,0.0
69826368,2019-05-28,31000.0,34302.0,0.0,0.0,31000.0,34302.0,1.106516129032258,0.0,0.0
69826618,2019-01-31,14000.0,29360.0,20080.01,11993.66,34080.009999999995,41353.66,1.2134286345573257,0.0,0.0
69826628,2019-05-14,22050.0,7000.0,0.0,22831.59,22050.0,29831.59,1.3529065759637189,0.0,0.0
69827218,2019-04-23,29875.0,23806.0,0.0,6872.44,29875.0,30678.44,1.0268933891213388,0.0,0.0
69827228,2018-12-03,10300.0,16885.0,8164.86,2371.34,18464.86,19256.34,1.042864121363498,0.0,0.0
69827288,2018-10-30,1100.0,11100.0,19105.97,20721.47,20205.97,31821.47,1.5748548572525842,0.0,0.0
69827318,2019-10-30,10000.0,10049.0,0.0,828.51,10000.0,10877.51,1.087751,0.0,0.0
69827758,2019-02-15,39885.0,6000.0,0.0,30856.69,39885.0,36856.69,0.9240739626425976,0.0,0.0
69827968,2018-11-15,104100.0,80110.0,0.0,37897.9,104100.0,118007.9,1.1336013448607107,0.0,0.0
69828108,2018-11-05,42185.0,34659.0,9091.73,3853.41,51276.729999999996,38512.41,0.7510699297712629,0.0,0.0
69828188,2018-11-01,20000.0,39098.0,19177.86,0.0,39177.86,39098.0,0.9979616038242007,0.0,0.0
69828458,2018-11-08,10566.0,22577.0,20804.06,15768.66,31370.06,38345.66,1.222364891874609,0.0,0.0
69828478,2018-11-21,0.0,2000.0,9787.21,11890.57,9787.21,13890.57,1.4192573777409498,0.0,0.0
69828528,2018-11-05,10000.0,19986.0,19970.21,13650.54,29970.21,33636.54,1.1223324761488158,0.0,0.0
69828558,2018-11-05,10000.0,21932.0,19882.09,10401.24,29882.09,32333.239999999998,1.082027395004834,0.0,0.0
69828588,2019-02-15,512017.0,152027.0,0.0,309497.13,512017.0,461524.13,0.9013843876277545,0.0,0.0
69828598,2019-02-19,140000.0,31562.0,0.0,152888.05,140000.0,184450.05,1.317500357142857,0.0,0.0
69828728,2018-11-08,15897.0,29194.0,19407.12,10146.47,35304.119999999995,39340.47,1.1143308486374963,0.0,0.0
69828788,2018-11-08,10000.0,23006.0,19975.21,10331.58,29975.21,33337.58,1.1121716912075013,0.0,0.0
69828818,2018-11-08,10000.0,24808.0,20235.97,11008.45,30235.97,35816.45,1.1845642789035706,0.0,0.0
69828828,2018-11-08,10000.0,22746.0,19489.44,10608.08,29489.44,33354.08,1.1310516578137801,0.0,0.0
69828858,2018-11-08,10000.0,21121.0,19892.89,11732.73,29892.89,32853.729999999996,1.0990483021213404,0.0,0.0
69828888,2018-11-06,10000.0,27760.0,23391.03,16828.44,33391.03,44588.44,1.3353418567800994,0.0,0.0
69829008,2018-11-08,0.0,21439.0,19963.7,0.0,19963.7,21439.0,1.0738991269153513,0.0,0.0
69829188,2018-11-08,10000.0,21939.0,20902.91,10644.05,30902.91,32583.05,1.054368342657698,0.0,0.0
69829508,2018-11-15,0.0,25583.0,18925.82,24.19,18925.82,25607.19,1.3530293535498066,0.0,0.0
69829558,2019-03-19,34210.0,20040.0,0.0,16881.6,34210.0,36921.6,1.0792633732826657,0.0,0.0
69829628,2018-11-06,23100.0,12100.0,19393.82,37706.74,42493.82,49806.74,1.1720937303353758,0.0,0.0
69830188,2018-11-09,3887.0,10045.0,3138.16,16.12,7025.16,10061.12,1.4321552818725838,0.0,0.0
69830218,2018-11-13,1880.0,24800.0,20722.24,0.0,22602.24,24800.0,1.0972363801109977,0.0,0.0
69830228,2018-11-08,35808.0,100053.0,92346.17,30904.51,128154.17,130957.51,1.0218747466430471,0.0,0.0
69830528,2018-11-08,0.0,12000.0,18963.73,5759.77,18963.73,17759.77,0.9365124898951842,0.0,0.0
69830718,2018-11-09,398877.0,179500.0,106242.71,321.04,505119.71,179821.04,0.3559968784429339,0.0,0.0
69830858,2019-04-08,15142.0,6700.0,0.0,6991.16,15142.0,13691.16,0.9041843877955356,0.0,0.0
69830918,2019-04-09,140000.0,130542.0,0.0,1827.11,140000.0,132369.11,0.9454936428571428,0.0,0.0
69831178,2018-11-20,4888.0,18594.0,15411.61,0.0,20299.61,18594.0,0.9159781887435275,0.0,0.0
69832298,2018-11-15,0.0,22291.0,21871.41,333.8,21871.41,22624.8,1.0344463388505816,0.0,0.0
69832828,2019-04-24,87955.0,82712.0,0.0,13348.99,87955.0,96060.99,1.0921606503325565,0.0,0.0
69833218,2018-11-16,21100.0,41487.0,20669.92,3085.12,41769.92,44572.12,1.0670865541518875,0.0,0.0
69833308,2018-11-20,0.0,20823.0,19049.3,0.0,19049.3,20823.0,1.093111032951342,0.0,0.0
69833718,2018-11-21,0.0,19811.0,22124.21,0.0,22124.21,19811.0,0.8954444023086022,0.0,0.0
69834178,2018-11-15,0.0,23000.0,25509.52,10429.92,25509.52,33429.92,1.31048800604637,0.0,0.0
69834528,2018-11-16,35613.0,2000.0,26680.91,75013.18,62293.91,77013.18,1.2362874637344163,0.0,0.0
69835198,2019-07-15,20000.0,10000.0,0.0,14290.7,20000.0,24290.7,1.2145350000000001,0.0,0.0
69835268,2018-11-15,0.0,15700.0,25151.39,14001.2,25151.39,29701.2,1.180896960366803,0.0,0.0
69835458,2018-11-12,119931.0,10000.0,49389.11,130916.3,169320.11,140916.3,0.8322478647102225,0.0,0.0
69836128,2019-01-03,15600.0,5745.0,3353.3,13159.77,18953.3,18904.77,0.997439496024439,0.0,0.0
69836208,2018-11-15,10800.0,23800.0,18023.44,20518.44,28823.44,44318.44,1.537583300258401,0.0,0.0
69836318,2019-03-08,20100.0,19902.0,0.0,0.0,20100.0,19902.0,0.9901492537313433,0.0,0.0
69836578,2018-11-26,66884.0,34000.0,55449.19,84431.42,122333.19,118431.42,0.9681053849736118,0.0,0.0
69836668,2018-11-12,46100.0,84800.0,37560.22,18262.73,83660.22,103062.73,1.2319203798412195,0.0,0.0
69836808,2018-11-26,20900.0,51214.0,30402.38,22108.47,51302.380000000005,87322.47,1.7021134302151284,0.0,14000.0
69836908,2019-05-15,35900.0,15679.0,0.0,21333.37,35900.0,37012.369999999995,1.0309852367688022,0.0,0.0
69836968,2018-11-15,10000.0,21948.0,20524.08,13958.86,30524.08,35906.86,1.1763453640535604,0.0,0.0
69837288,2018-11-20,3000.0,2000.0,25512.65,12522.16,28512.65,14522.16,0.5093234055761214,0.0,0.0
69837818,2018-11-16,60000.0,60000.0,19433.89,18442.87,79433.89,78442.87,0.9875239648970987,0.0,0.0
69837908,2018-12-27,1945.0,28865.0,20000.09,15741.75,21945.09,44606.75,2.032652862212003,0.0,0.0
69838258,2018-11-13,5622.0,32296.0,19113.85,12275.84,24735.85,44571.84,1.8019126086227075,0.0,0.0
69838318,2019-02-13,67160.0,35500.0,0.0,40780.12,67160.0,76280.12,1.1357969029184039,0.0,0.0
69838518,2018-11-13,20730.0,50627.0,28155.82,13813.29,48885.82,96100.29000000001,1.9658111493271466,0.0,31660.000000000004
69838678,2018-11-21,297045.0,377643.0,67746.12,0.0,386911.12,377643.0,0.9760458681053158,22120.0,0.0
69838968,2018-11-16,0.0,14383.0,20139.76,3896.32,20139.76,18279.32,0.9076235267947583,0.0,0.0
69839168,2019-04-25,37298.0,40333.0,0.0,4096.75,37298.0,44429.75,1.1912099844495683,0.0,0.0
69839678,2019-06-11,251200.0,93900.0,0.0,184797.67,251200.0,278697.67000000004,1.1094652468152868,0.0,0.0
69840508,2019-12-19,10000.0,1000.0,0.0,9032.72,10000.0,10032.72,1.003272,0.0,0.0
69841578,2018-12-27,70375.0,73797.0,28775.28,35537.5,99150.28,109334.5,1.1027149898114257,0.0,0.0
69841598,2019-05-27,10000.0,8400.0,0.0,2309.52,10000.0,10709.52,1.0709520000000001,0.0,0.0
69841658,2019-02-01,30595.0,20857.0,0.0,8218.76,30595.0,29075.760000000002,0.9503435201830365,0.0,0.0
69841958,2019-01-11,10900.0,2780.0,20856.21,32517.57,31756.21,35297.57,1.1115170859494883,0.0,0.0
69842198,2019-03-20,22835.0,2000.0,0.0,28510.4,22835.0,30510.4,1.3361243704839063,0.0,0.0
69842208,2019-02-19,19940.0,1000.0,0.0,24999.54,19940.0,25999.54,1.303888665997994,0.0,0.0
69842398,2019-02-26,73090.0,61150.0,0.0,18712.95,73090.0,79862.95,1.092665891366808,0.0,0.0
69842428,2019-11-04,30000.0,11021.0,0.0,22617.67,30000.0,33638.67,1.121289,0.0,0.0
69842758,2019-05-15,42440.0,24500.0,0.0,27544.13,42440.0,52044.130000000005,1.226299010367578,0.0,0.0
69843018,2019-12-04,11500.0,11511.0,0.0,0.0,11500.0,11511.0,1.0009565217391305,0.0,0.0
69843418,2019-02-18,23940.0,3000.0,0.0,22518.2,23940.0,25518.2,1.065923141186299,0.0,0.0
69843578,2018-11-16,0.0,8000.0,19609.41,17962.84,19609.41,25962.84,1.3239990392367746,0.0,0.0
69843758,2019-04-24,384006.0,10000.0,0.0,400450.16,384006.0,410450.16,1.0688639240011875,0.0,0.0
69844068,2018-12-17,40000.0,40000.0,19556.69,15254.38,59556.69,55254.38,0.9277610961925519,0.0,0.0
69844108,2019-06-04,30544.0,16015.0,0.0,18804.09,30544.0,34819.09,1.1399649685699318,0.0,0.0
69844118,2019-02-18,44300.0,23793.0,0.0,27669.09,44300.0,51462.09,1.161672460496614,0.0,0.0
69844798,2019-05-22,45140.0,19898.0,0.0,29776.47,45140.0,49674.47,1.1004534780682322,0.0,0.0
69845278,2019-03-28,354498.0,156581.0,0.0,216710.99,354498.0,373291.99,1.0530157857025992,0.0,0.0
69845458,2019-01-18,169603.0,410.0,165372.45,324471.8,334975.45,324881.8,0.969867493274507,0.0,0.0
69845618,2019-04-09,25000.0,24373.0,0.0,0.0,25000.0,24373.0,0.97492,0.0,0.0
69845988,2019-03-08,21000.0,1000.0,0.0,19008.18,21000.0,20008.18,0.9527704761904762,0.0,0.0
69846068,2018-11-29,20740.0,31871.0,26192.89,21068.88,46932.89,52939.880000000005,1.1279910527563934,0.0,0.0
69846888,2019-03-14,248900.0,22000.0,0.0,201738.5,248900.0,223738.5,0.8989092004821213,0.0,0.0
69847108,2018-12-27,16400.0,25150.0,24962.82,15014.65,41362.82,40164.65,0.971032681040606,0.0,0.0
69847188,2018-11-20,22185.0,46309.0,22839.74,0.42,45024.740000000005,79329.42,1.7619073424965916,0.0,33020.0
69847898,2019-05-15,29699.0,30861.0,0.0,7297.3,29699.0,38158.3,1.2848345062123305,0.0,0.0
69848688,2018-11-19,20985.0,39308.0,19875.28,0.0,40860.28,39308.0,0.9620100498577102,0.0,0.0
69848758,2019-11-14,10100.0,10889.0,0.0,1826.76,10100.0,12715.76,1.2589861386138614,0.0,0.0
69848828,2019-10-23,10000.0,8283.0,0.0,0.0,10000.0,8283.0,0.8283,0.0,0.0
69849208,2019-03-28,25898.0,19700.0,0.0,13649.16,25898.0,33349.16,1.287711792416403,0.0,0.0
69849428,2019-07-22,54400.0,35527.0,0.0,20292.12,54400.0,55819.119999999995,1.0260867647058822,0.0,0.0
69849918,2018-11-16,0.0,10000.0,29408.12,15334.66,29408.12,25334.66,0.8614851952453948,0.0,0.0
69850408,2018-12-04,11600.0,35297.0,21100.64,0.0,32700.64,35297.0,1.0793978344154733,0.0,0.0
69850418,2019-06-18,34745.0,8000.0,0.0,37980.1,34745.0,45980.1,1.323358756655634,0.0,0.0
69850428,2018-11-16,0.0,1000.0,15414.71,18325.19,15414.71,19325.19,1.2536849541768869,0.0,0.0
69850478,2018-11-29,5081.0,13000.0,19617.83,12205.87,24698.83,25205.870000000003,1.0205289076446131,0.0,0.0
69851118,2018-11-15,40003.0,92525.0,62448.1,11830.2,102451.1,104355.2,1.0185854519863622,0.0,0.0
69851308,2019-01-07,0.0,2000.0,20247.67,19913.96,20247.67,21913.96,1.082295394976311,0.0,0.0
69851428,2019-10-24,17000.0,4160.0,0.0,13525.6,17000.0,17685.6,1.0403294117647057,0.0,0.0
69851528,2018-11-19,0.0,10000.0,21122.92,21536.03,21122.92,31536.03,1.4929768232801148,0.0,0.0
69851608,2019-10-14,19461.0,8096.0,0.0,13518.9,19461.0,21614.9,1.1106777657879863,0.0,0.0
69851718,2019-10-30,39000.0,2000.0,0.0,42809.87,39000.0,44809.87,1.1489710256410257,0.0,0.0
69852028,2019-02-25,31941.0,32000.0,0.0,8516.97,31941.0,40516.97,1.2684940984940984,0.0,0.0
69852068,2018-12-03,19000.0,38100.0,35872.93,0.0,54872.93,38100.0,0.6943314308166157,0.0,0.0
69852128,2018-11-16,10800.0,29109.0,6948.0,0.0,17748.0,29109.0,1.6401284651791752,0.0,0.0
69852178,2018-12-04,7848.0,8002.0,0.0,0.0,7848.0,8002.0,1.0196228338430173,0.0,0.0
69852608,2019-05-07,19891.0,1000.0,0.0,22547.88,19891.0,23547.88,1.1838459604846414,0.0,0.0
69852688,2019-02-18,29175.0,16350.0,0.0,14605.3,29175.0,30955.3,1.0610214224507284,0.0,0.0
69852708,2019-01-09,2820.0,7836.0,20193.12,14390.67,23013.12,22226.67,0.9658260157683964,0.0,0.0
69853288,2019-01-14,16000.0,46600.0,40000.33,15380.89,56000.33,61980.89,1.106795084957535,0.0,0.0
69853488,2018-11-16,2200.0,3696.0,4815.12,2200.0,7015.12,5896.0,0.8404702984410816,0.0,0.0
69853518,2018-11-15,24100.0,19500.0,25590.02,47394.63,49690.020000000004,66894.63,1.3462387417030623,0.0,0.0
69853618,2019-05-07,48370.0,47570.0,0.0,16346.8,48370.0,63916.8,1.3214140996485426,0.0,0.0
69853688,2019-08-07,25000.0,24983.0,0.0,0.0,25000.0,24983.0,0.99932,0.0,0.0
69854228,2019-01-29,20000.0,45250.0,20100.03,1737.64,40100.03,46987.64,1.171760719381008,0.0,0.0
69855308,2018-12-28,6000.0,15000.0,23921.09,18148.45,29921.09,33148.45,1.1078623806819872,0.0,0.0
69855618,2018-11-16,36077.0,51691.0,18466.85,10947.5,54543.85,62638.5,1.148406282284804,0.0,0.0
69855718,2019-05-06,15200.0,12417.0,0.0,0.0,15200.0,12417.0,0.8169078947368421,0.0,0.0
69855818,2019-10-25,15840.0,7150.0,0.0,15547.93,15840.0,22697.93,1.4329501262626263,0.0,0.0
69856008,2019-06-05,27100.0,20038.0,0.0,4215.0,27100.0,24253.0,0.8949446494464944,0.0,0.0
69856068,2019-08-13,30000.0,30000.0,0.0,0.0,30000.0,30000.0,1.0,0.0,0.0
69856158,2019-04-23,31940.0,13000.0,0.0,29289.24,31940.0,42289.240000000005,1.3240212899185975,0.0,0.0
69857108,2018-11-16,9000.0,20000.0,19984.66,23901.83,28984.66,43901.83,1.5146574084360487,0.0,0.0
69857778,2019-05-08,32300.0,31714.0,0.0,110.49,32300.0,31824.49,0.9852783281733747,0.0,0.0
69858358,2019-05-08,40442.0,30807.0,0.0,17125.64,40442.0,47932.64,1.185219326442807,0.0,0.0
69859658,2019-03-08,69940.0,56010.0,0.0,16218.6,69940.0,72228.6,1.0327223334286533,0.0,0.0
69859828,2019-05-14,24137.0,24275.0,0.0,0.0,24137.0,24275.0,1.0057173633840162,0.0,0.0
69859918,2019-08-09,22608.0,12990.0,0.0,10703.62,22608.0,23693.620000000003,1.0480192852087757,0.0,0.0
69860608,2019-05-14,57100.0,22192.0,0.0,40324.08,57100.0,62516.08,1.0948525394045534,0.0,0.0
69860618,2019-03-28,32485.0,21000.0,0.0,29340.41,32485.0,50340.41,1.5496509158072957,0.0,0.0
69861468,2019-11-11,18900.0,13600.0,0.0,9204.51,18900.0,22804.510000000002,1.2065878306878308,0.0,0.0
69861668,2019-03-05,20140.0,21200.0,0.0,0.0,20140.0,21200.0,1.0526315789473684,0.0,0.0
69861888,2019-08-30,13650.0,10800.0,0.0,5883.42,13650.0,16683.42,1.2222285714285712,0.0,0.0
69862488,2018-11-21,3000.0,2000.0,6780.52,16543.45,9780.52,18543.45,1.8959574746536993,0.0,0.0
69862868,2018-12-12,2000.0,20000.0,24800.28,10618.56,26800.28,30618.559999999998,1.1424716458186257,0.0,0.0
69862888,2018-11-30,7120.0,9303.0,21257.28,26380.0,28377.28,35683.0,1.2574496216691664,0.0,0.0
69863208,2018-12-28,0.0,21722.0,20500.17,0.0,20500.17,21722.0,1.0596009691626949,0.0,0.0
69863388,2019-05-20,63700.0,34881.0,0.0,41551.97,63700.0,76432.97,1.199889638932496,0.0,0.0
69863808,2018-11-29,0.0,51950.0,42986.46,0.0,42986.46,51950.0,1.208520078182758,0.0,0.0
69864278,2018-12-04,0.0,19119.0,21329.84,0.0,21329.84,19119.0,0.896349902296501,0.0,0.0
69864398,2018-11-19,1.0,32100.0,24787.57,6724.09,24788.57,38824.09,1.5662093456782702,0.0,0.0
69864818,2019-01-21,8000.0,29251.0,20000.07,0.0,28000.07,29251.0,1.044675959738672,0.0,0.0
69864858,2019-02-26,20000.0,10100.0,0.0,9844.13,20000.0,19944.129999999997,0.9972064999999999,0.0,0.0
69865688,2019-07-24,60313.0,20100.0,0.0,61633.77,60313.0,81733.76999999999,1.3551600815744531,0.0,0.0
69866508,2018-12-04,5100.0,31765.0,22761.81,9343.42,27861.81,41108.42,1.4754396789009758,0.0,0.0
69866698,2018-12-04,0.0,1000.0,12739.8,10356.68,12739.8,11356.68,0.8914331465172138,0.0,0.0
69867798,2018-12-11,0.0,18082.0,21686.95,0.0,21686.95,18082.0,0.8337733060665515,0.0,0.0
69868088,2019-04-15,59440.0,29924.0,0.0,19162.49,59440.0,49086.490000000005,0.8258157806191118,0.0,0.0
69868268,2018-11-23,0.0,9671.0,23065.94,18782.37,23065.94,28453.37,1.2335664620648454,0.0,0.0
69868398,2019-03-11,31443.0,15979.0,0.0,20490.2,31443.0,36469.2,1.1598511592405303,0.0,0.0
69868458,2018-11-16,0.0,22654.0,21127.7,0.0,21127.7,22654.0,1.0722416543211044,0.0,0.0
69868808,2018-11-16,0.0,25300.0,20396.31,80.79,20396.31,25380.79,1.2443814591953153,0.0,0.0
69868828,2018-11-29,5930.0,10020.0,21102.07,17861.49,27032.07,27881.49,1.031422676842728,0.0,0.0
69868888,2018-11-19,0.0,2887.0,14812.16,15580.0,14812.16,18467.0,1.2467459168683028,0.0,0.0
69868998,2018-11-27,15000.0,21501.0,19809.43,18160.17,34809.43,39661.17,1.1393800473032738,0.0,0.0
69869008,2018-12-17,95959.0,102587.0,2560.61,5013.35,98519.61,107600.35,1.092171903644361,0.0,0.0
69869078,2019-03-11,25115.0,20118.0,0.0,4995.0,25115.0,25113.0,0.9999203663149512,0.0,0.0
69869198,2018-11-26,55.0,47437.0,47228.2,0.0,47283.2,47437.0,1.00325274093124,0.0,0.0
69869218,2019-02-27,29167.0,7012.0,0.0,26138.29,29167.0,33150.29,1.1365683820756334,0.0,0.0
69869408,2018-11-22,29900.0,45463.0,19376.07,20976.42,49276.07,66439.42,1.3483100417707825,0.0,0.0
69869428,2019-03-15,20000.0,23474.0,0.0,0.0,20000.0,23474.0,1.1737,0.0,0.0
69869688,2018-11-27,1000.0,1010.0,19539.43,21626.27,20539.43,22636.27,1.1020885194964027,0.0,0.0
69869898,2019-05-14,15035.0,5500.0,0.0,13134.87,15035.0,18634.870000000003,1.2394326571333556,0.0,0.0
69869998,2019-12-03,19000.0,9000.0,0.0,11204.41,19000.0,20204.41,1.06339,0.0,0.0
69870718,2019-05-08,94106.0,43000.0,0.0,59448.35,94106.0,102448.35,1.0886484389943256,0.0,0.0
69870888,2019-04-17,19500.0,16676.0,0.0,8000.98,19500.0,24676.98,1.265486153846154,0.0,0.0
69871108,2018-12-05,19000.0,19001.0,0.0,0.0,19000.0,19001.0,1.0000526315789473,0.0,0.0
69871508,2018-11-22,42000.0,21000.0,47372.37,37369.26,89372.37,58369.26,0.6531018479201123,0.0,0.0
69871518,2018-11-23,24449.0,36008.0,27593.53,17515.26,52042.53,53523.259999999995,1.0284523062195476,0.0,0.0
69871608,2018-11-19,0.0,22664.0,20907.44,10078.9,20907.44,32742.9,1.5660884355042992,0.0,0.0
69871928,2018-11-21,0.0,10603.0,10907.19,11675.94,10907.19,22278.940000000002,2.0425920883380595,0.0,0.0
69872168,2018-11-26,36000.0,87014.0,54021.68,32.01,90021.68,121326.01,1.3477421216755787,0.0,34280.0
69872398,2018-11-21,50740.0,84974.0,56491.0,40085.14,107231.0,125059.14,1.1662591974335779,0.0,0.0
69872708,2018-11-30,0.0,15000.0,29343.77,24114.86,29343.77,39114.86,1.332986865695853,0.0,0.0
69872778,2018-11-21,0.0,11290.0,19526.86,8793.15,19526.86,20083.15,1.02848845129222,0.0,0.0
69872998,2018-12-27,100.0,23264.0,21148.58,0.0,21248.58,23264.0,1.094849632304841,0.0,0.0
69873168,2019-10-24,331465.0,114000.0,0.0,219721.85,331465.0,333721.85,1.0068087128354426,0.0,0.0
69873278,2019-10-21,50000.0,20000.0,0.0,34624.24,50000.0,54624.24,1.0924848,0.0,0.0
69873618,2019-02-22,22943.0,20000.0,0.0,9358.95,22943.0,29358.95,1.2796473870025715,0.0,0.0
69873628,2018-12-17,27601.0,45528.0,18697.51,0.0,46298.509999999995,45528.0,0.9833577797644029,0.0,0.0
69873768,2019-04-30,15200.0,2500.0,0.0,16958.61,15200.0,19458.61,1.2801717105263157,0.0,0.0
69873778,2018-11-21,4650.0,14876.0,10185.0,0.0,14835.0,14876.0,1.0027637344118638,0.0,0.0
69873808,2018-11-21,954.0,24800.0,20944.33,11252.38,21898.33,36052.38,1.6463529410690219,0.0,0.0
69874008,2019-07-09,75000.0,56700.0,0.0,21021.84,75000.0,77721.84,1.0362912,0.0,0.0
69874028,2019-12-20,10085.0,10085.0,0.0,27.64,10085.0,10112.64,1.0027407040158651,0.0,0.0
69874398,2019-05-07,40618.0,21618.0,0.0,17934.09,40618.0,39552.09,0.9737576936333644,0.0,0.0
69875468,2018-11-27,0.0,37900.0,116850.62,30110.45,116850.62,68010.45,0.5820290042106752,0.0,0.0
69875598,2018-12-07,0.0,18495.0,19203.85,0.0,19203.85,18495.0,0.9630881307654455,0.0,0.0
69876458,2018-12-28,5000.0,24136.0,20254.97,10608.86,25254.97,34744.86,1.37576326560673,0.0,0.0
69876818,2018-12-03,1000.0,1001.0,19460.11,28849.96,20460.11,29850.96,1.4589833583494907,0.0,0.0
69877818,2018-11-26,0.0,23967.0,25831.53,84.83,25831.53,24051.83,0.9311035776820035,0.0,0.0
69878088,2018-11-28,733857.0,770053.0,22370.67,44852.79,756227.67,814905.79,1.0775931935947278,0.0,0.0
69878118,2018-12-03,0.0,710.0,18231.42,23225.56,18231.42,23935.56,1.3128741480367412,0.0,0.0
69878718,2019-05-10,25987.0,18051.0,0.0,14332.99,25987.0,32383.989999999998,1.2461611575018277,0.0,0.0
69878868,2018-11-28,2000.0,10000.0,25880.98,22901.38,27880.98,32901.380000000005,1.1800654065961815,0.0,0.0
69878898,2018-12-14,0.0,10200.0,29930.28,40292.46,29930.28,50492.46,1.6870025940285223,0.0,0.0
69879088,2018-11-30,0.0,8000.0,21683.85,23854.85,21683.85,31854.85,1.4690587695450763,0.0,0.0
69879508,2018-12-03,8067.0,28326.0,27775.82,13310.1,35842.82,41636.1,1.161630139592811,0.0,0.0
69880858,2018-11-23,412807.0,174182.0,29156.28,270572.88,441963.28,444754.88,1.0063163618479798,0.0,0.0
69881018,2018-11-27,52000.0,45992.0,25070.93,39758.03,77070.93,85750.03,1.1126118498894462,0.0,0.0
69883188,2019-01-09,57905.0,17000.0,38995.1,58342.28,96900.1,75342.28,0.7775253069914272,0.0,0.0
69883618,2018-11-27,0.0,29012.0,18609.15,0.0,18609.15,29012.0,1.559018009957467,0.0,0.0
69883628,2018-12-12,0.0,25916.0,24429.91,0.0,24429.91,25916.0,1.060830760326174,0.0,0.0
69884518,2019-01-10,9530.0,4530.0,18074.48,19182.4,27604.48,23712.4,0.8590054947602709,0.0,0.0
69884688,2018-12-03,1000.0,15232.0,18688.85,4741.23,19688.85,19973.23,1.014443707987008,0.0,0.0
69884808,2019-01-03,13000.0,62148.0,36191.56,5015.75,49191.56,67163.75,1.3653510886826927,0.0,0.0
69884888,2018-11-26,13400.0,30000.0,26658.11,24175.64,40058.11,54175.64,1.3524262627467944,0.0,0.0
69884998,2019-11-06,6700.0,6690.0,0.0,0.0,6700.0,6690.0,0.9985074626865672,0.0,0.0
69885298,2018-12-07,1000.0,1000.0,23840.54,21982.89,24840.54,22982.89,0.9252170041392014,0.0,0.0
69885328,2018-11-28,0.0,15425.0,17234.99,0.0,17234.99,15425.0,0.8949816623044167,0.0,0.0
69885418,2018-11-26,75.0,11000.0,16668.55,21160.16,16743.55,32160.16,1.9207491840141429,0.0,0.0
69885458,2018-12-11,60500.0,28500.0,1472.28,2917.8,61972.28,31417.8,0.5069653722599846,0.0,0.0
69885668,2018-11-29,91600.0,89920.0,19688.3,44688.88,111288.3,134608.88,1.2095510489422518,0.0,0.0
69885678,2018-11-26,1.0,25330.0,26356.6,0.0,26357.6,25330.0,0.9610131423194829,0.0,0.0
69886328,2018-11-27,17000.0,29723.0,47670.06,42476.81,64670.06,72199.81,1.1164333232410795,0.0,0.0
69886568,2019-11-19,9350.0,7200.0,0.0,5590.15,9350.0,12790.15,1.3679304812834223,0.0,0.0
69886618,2018-12-07,20.0,22051.0,21006.29,0.0,21026.29,22051.0,1.0487347030788599,0.0,0.0
69886708,2018-11-29,1480.0,2490.0,290.94,17507.84,1770.94,19997.84,11.292217692299005,0.0,0.0
69886898,2018-11-27,170689.0,27200.0,238109.96,272122.02,408798.95999999996,299322.02,0.7321985848496289,0.0,0.0
69886998,2018-11-28,76601.0,90500.0,26256.63,29385.9,102857.63,119885.9,1.1655518409280865,0.0,0.0
69887058,2018-11-29,18236.0,13691.0,1151.47,398.0,19387.47,14089.0,0.7267064758836506,0.0,0.0
